A,リース債権（純額）,リース債権（純額）、流動資産,"Lease receivables, net","Lease receivables, net-CA",,,jppfs_cor,LeaseReceivablesNetCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
A,リース投資資産,リース投資資産、流動資産,Lease investment assets,Lease investment assets-CA,,,jppfs_cor,LeaseInvestmentAssetsCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,4,,,
A,貸倒引当金,貸倒引当金、リース投資資産、流動資産,Allowance for doubtful accounts,Allowance for doubtful accounts-lease investment assets-CA,,,jppfs_cor,AllowanceForDoubtfulAccountsLeaseInvestmentAssetsCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
A,リース投資資産（純額）,リース投資資産（純額）、流動資産,"Lease investment assets, net","Lease investment assets, net-CA",,,jppfs_cor,LeaseInvestmentAssetsNetCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
A,リース債権及びリース投資資産,リース債権及びリース投資資産、流動資産,Lease receivables and investment assets,Lease receivables and investment assets-CA,,,jppfs_cor,LeaseReceivablesAndInvestmentAssetsCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,4,,,
A,貸倒引当金,貸倒引当金、リース債権及びリース投資資産、流動資産,Allowance for doubtful accounts,Allowance for doubtful accounts-lease receivables and investment assets-CA,,,jppfs_cor,AllowanceForDoubtfulAccountsLeaseReceivablesAndInvestmentAssetsCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
A,リース債権及びリース投資資産（純額）,リース債権及びリース投資資産（純額）、流動資産,"Lease receivables and investment assets, net","Lease receivables and investment assets, net-CA",,,jppfs_cor,LeaseReceivablesAndInvestmentAssetsNetCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
A,デリバティブ債権,デリバティブ債権、流動資産,Derivatives,Derivatives-CA,,,jppfs_cor,DerivativesCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,4,,,
A,為替予約,為替予約、流動資産,Forward exchange contracts,Forward exchange contracts-CA,,,jppfs_cor,ForwardExchangeContractsCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
A,金利スワップ資産,金利スワップ資産、流動資産,Interest rate swap assets,Interest rate swap assets-CA,,,jppfs_cor,InterestRateSwapAssetsCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
A,金利スワップ,金利スワップ、流動資産,Interest rate swaps,Interest rate swaps-CA,,,jppfs_cor,InterestRateSwapCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
A,買建通貨オプション,買建通貨オプション、流動資産,Purchased currency options,Purchased currency options-CA,,,jppfs_cor,PurchasedCurrencyOptionCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
A,通貨オプション,通貨オプション、流動資産,Currency options,Currency options-CA,,,jppfs_cor,CurrencyOptionCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
A,オプション資産,オプション資産、流動資産,Options,Options-CA,,,jppfs_cor,OptionCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
B,前払年金費用,前払年金費用、流動資産,Prepaid pension cost,Prepaid pension cost-CA,,,jppfs_cor,PrepaidPensionCostCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,4,,,
A,流動資産に属する資産に係る引当金,流動資産に属する資産に係る引当金 [タイトル項目],Allowance - current assets,Allowance-current assets [abstract],,,jppfs_cor,AllowanceCurrentAssetsAbstract,xbrli:stringItemType,xbrli:item,duration,,true,4,,,
A,貸倒引当金,貸倒引当金、流動資産、一括控除,Allowance for doubtful accounts,Allowance for doubtful accounts-CA-by group,,,jppfs_cor,AllowanceForDoubtfulAccountsCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,5,,,
B,信用保証割賦売掛金,信用保証割賦売掛金、流動資産,Accounts receivable - installment sales - credit guarantee,Accounts receivable-installment sales-credit guarantee-CA,,,jppfs_cor,AccountsReceivableInstallmentSalesCreditGuaranteeCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,4,,,
B,寄託有価証券,寄託有価証券、流動資産,Securities in deposit,Securities in deposit-CA,,,jppfs_cor,SecuritiesInDepositCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,4,,,
B,商業手形,商業手形、流動資産,Commercial notes,Commercial notes-CA,,,jppfs_cor,CommercialNotesCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,4,,,
B,貸借取引貸付金,貸借取引貸付金、流動資産,Loans on margin transaction,Loans on margin transaction-CA,,,jppfs_cor,LoansOnMarginTransactionCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,4,,,
B,一般貸付金,一般貸付金、流動資産,General loans,General loans-CA,,,jppfs_cor,GeneralLoansCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,4,,,
B,公社債貸付金,公社債貸付金、流動資産,Bond financing,Bond financing-CA,,,jppfs_cor,BondFinancingCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,4,,,
B,貸付有価証券,貸付有価証券、流動資産,Securities lent,Securities lent-CA,,,jppfs_cor,SecuritiesLentCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,4,,,
B,借入有価証券代り金,借入有価証券代り金、流動資産,Collateral money for securities borrowed,Collateral money for securities borrowed-CA,,,jppfs_cor,CollateralMoneyForSecuritiesBorrowedCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,4,,,
B,買取債権,買取債権、流動資産,Purchased receivables,Purchased receivables-CA,,,jppfs_cor,PurchasedReceivablesCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,4,,,
A,その他,その他、流動資産,Other,Other-CA,,,jppfs_cor,OtherCA,xbrli:monetaryItemType,xbrli:item,instant,debit,false,4,,,
A,流動資産,流動資産,Current assets,Current assets,流動資産合計[合計],Total current assets[合計],jppfs_cor,CurrentAssets,xbrli:monetaryItemType,xbrli:item,instant,debit,false,4,,,
A,固定資産,固定資産 [タイトル項目],Non-current assets,Non-current assets [abstract],,,jppfs_cor,NoncurrentAssetsAbstract,xbrli:stringItemType,xbrli:item,duration,,true,3,,,
A,有形固定資産,有形固定資産 [タイトル項目],"Property, plant and equipment","Property, plant and equipment [abstract]",,,jppfs_cor,PropertyPlantAndEquipmentAbstract,xbrli:stringItemType,xbrli:item,duration,,true,4,,,
B,建物及び暖房、照明、通風等の附属設備,建物及び暖房、照明、通風等の附属設備、有形固定資産 [タイトル項目],"Buildings and other facilities - heating, illumination, ventilation and other","Buildings and other facilities-heating, illumination, ventilation and other-PPE [abstract]",,,jppfs_cor,BuildingsAndOtherFacilitiesHeatingIlluminationVentilationAndOtherPPEAbstract,xbrli:stringItemType,xbrli:item,duration,,true,5,,,
A,建物,建物,Buildings,Buildings,,,jppfs_cor,Buildings,xbrli:monetaryItemType,xbrli:item,instant,debit,false,6,,,
A,減価償却累計額,減価償却累計額、建物,Accumulated depreciation,Accumulated depreciation-buildings,,,jppfs_cor,AccumulatedDepreciationBuildings,xbrli:monetaryItemType,xbrli:item,instant,debit,false,7,,,
A,減損損失累計額,減損損失累計額、建物,Accumulated impairment loss,Accumulated impairment loss-buildings,,,jppfs_cor,AccumulatedImpairmentLossBuildings,xbrli:monetaryItemType,xbrli:item,instant,debit,false,7,,,
A,減価償却累計額及び減損損失累計額,減価償却累計額及び減損損失累計額、建物,Accumulated depreciation and impairment loss,Accumulated depreciation and impairment loss-buildings,,,jppfs_cor,AccumulatedDepreciationAndImpairmentLossBuildings,xbrli:monetaryItemType,xbrli:item,instant,debit,false,7,,,
A,建物（純額）,建物（純額）,"Buildings, net","Buildings, net",建物[標準],Buildings[標準],jppfs_cor,BuildingsNet,xbrli:monetaryItemType,xbrli:item,instant,debit,false,7,,,
B,建物附属設備,建物附属設備,Facilities attached to buildings,Facilities attached to buildings,,,jppfs_cor,BuildingsAndAccompanyingFacilities,xbrli:monetaryItemType,xbrli:item,instant,debit,false,6,,,
B,減価償却累計額,減価償却累計額、建物附属設備,Accumulated depreciation,Accumulated depreciation-buildings and accompanying facilities,,,jppfs_cor,AccumulatedDepreciationBuildingsAndAccompanyingFacilities,xbrli:monetaryItemType,xbrli:item,instant,debit,false,7,,,
B,減損損失累計額,減損損失累計額、建物附属設備,Accumulated impairment loss,Accumulated impairment loss-buildings and accompanying facilities,,,jppfs_cor,AccumulatedImpairmentLossBuildingsAndAccompanyingFacilities,xbrli:monetaryItemType,xbrli:item,instant,debit,false,7,,,
B,減価償却累計額及び減損損失累計額,減価償却累計額及び減損損失累計額、建物附属設備,Accumulated depreciation and impairment loss,Accumulated depreciation and impairment loss-buildings and accompanying facilities,,,jppfs_cor,AccumulatedDepreciationAndImpairmentLossBuildingsAndAccompanyingFacilities,xbrli:monetaryItemType,xbrli:item,instant,debit,false,7,,,
